feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
b1de14ddcb1c5236fedffc2fb1c287ea	SampleType	Sample	-0.233091997921402	0.15439124907979	18	2	0.150602033529501	0.291143824877369
db3c81fcf23c5f4f69817b4942e449ec	SampleType	Sample	-0.232732650246683	0.154139877082316	18	2	0.150568915184376	0.291143824877369
e6c7e65904917a35dbc2c3698298981b	SampleType	Sample	-0.361087917495736	0.260557637702775	18	2	0.184813151407507	0.291143824877369
b5dfdeec02ebf899705d8b8f501d3e58	SampleType	Sample	-0.631852746449051	0.3415726828739	18	3	0.0828951913882638	0.291143824877369
X1e892adf45bea4cbc34c94b4df1a7f87	SampleType	Sample	-0.942197665691155	0.425863396178663	18	4	0.0418241404482911	0.291143824877369
bc42b3455a15ae578c274ee03f3eed11	SampleType	Sample	-0.256520046108374	0.17161089798182	18	2	0.154433317779126	0.291143824877369
b587e11516e0596abefeaba79d88c52e	SampleType	Sample	-0.526812536262035	0.281855065099297	18	3	0.0800276805240548	0.291143824877369
X188eb31c11aeab0bb5ca93bf6644b6f3	SampleType	Sample	-0.91911853817065	0.419241054504616	18	4	0.043487340010624	0.291143824877369
X93d9c037f695b0bf233ac36e95a81fb8	SampleType	Sample	-0.316633844312587	0.221079868065362	18	2	0.171329438873306	0.291143824877369
X38fc77cc235b856c9b581e34da8412f7	SampleType	Sample	-0.22847731028628	0.151196334353252	18	2	0.150252614726459	0.291143824877369
X29e0d741ebece0af66ab0fff5b45bc25	SampleType	Sample	-0.247288626723179	0.16464290450432	18	2	0.152582746234831	0.291143824877369
X4d13a693c3c3ae9563fc7616a8521d8d	SampleType	Sample	-0.412595058519127	0.20913632848045	18	3	0.0660468119605125	0.291143824877369
aa853d59ce9b3f0faf1a0ed6f5da494a	SampleType	Sample	-1.0578724469439	0.61989132270391	18	3	0.107237120235853	0.291143824877369
c78fcc030eda2424a55ed32c5c0c8503	SampleType	Sample	-0.480066942688448	0.250289825788195	18	3	0.0731316850697258	0.291143824877369
X10b0bdc7230b69547bf2b3468a259f9c	SampleType	Sample	-0.697541021263001	0.395585064936099	18	3	0.0969319215597681	0.291143824877369
f755e2fd9f0534916261b6dbb1658f27	SampleType	Sample	-0.576302367034313	0.319645663878448	18	3	0.0902624417252153	0.291143824877369
X527cf75e7227d10defe3ab227b5fe0d7	SampleType	Sample	-0.236418851024004	0.1567384386208	18	2	0.150952661211525	0.291143824877369
fc0afd9d6afdde45f8c6e88eda10b9e0	SampleType	Sample	-0.273053627974198	0.18458779627619	18	2	0.158489047107665	0.291143824877369
X0d87c079847b2101c438b5466dd3ba81	SampleType	Sample	-0.622036092146601	0.353039557885959	18	3	0.0971701070051689	0.291143824877369
fdf997fe582527129cc5153f44665b3f	SampleType	Sample	-0.344203109032513	0.245362549683721	18	2	0.17977265498223	0.291143824877369
X6c88b0b8a4c99e877430904f95d72041	SampleType	Sample	-0.542539127695704	0.313107232986077	18	3	0.102365882736272	0.291143824877369
X0983a3b6b2092d72e7c8aefcfd09fef6	SampleType	Sample	-0.811573996662272	0.341366593860711	18	4	0.0302463343473407	0.291143824877369
X6a800907306ab6f4e4ae0a1eb0ac3f10	SampleType	Sample	-0.85800429482959	0.370355119396818	18	4	0.0341054386756287	0.291143824877369
ee90891dbdd68f6e8a2970bd091f7c6d	SampleType	Sample	-0.543204325714198	0.286410196281652	18	3	0.0760848823235838	0.291143824877369
X5f510cf434513fffae3da23d8a55ced4	SampleType	Sample	-0.261716354085271	0.175624996091522	18	2	0.15562071428598	0.291143824877369
a6777f787a5ac189afb67d903ab0df0a	SampleType	Sample	-0.479885108178947	0.255181452244638	18	3	0.0783613116887764	0.291143824877369
X0f4ae994d69cc2f07c04bd5e328f9ed8	SampleType	Sample	-0.758238653764613	0.328366203006304	18	4	0.034618474338695	0.291143824877369
f4bd5d955844a7ae95ba2a7d553e47ab	SampleType	Sample	-0.584334462679522	0.314022370795685	18	3	0.0812504364192925	0.291143824877369
X8da054ec4b1ece6979f9ed901fb6c736	SampleType	Sample	-0.379182545756133	0.277058738077046	18	2	0.190035116257259	0.291143824877369
cf0e9911ccc4e6b8ecc785035a589988	SampleType	Sample	-0.432610888608224	0.22126800296901	18	3	0.06826519505773	0.291143824877369
X57b212c8b5652dd1aea7836412b5c50b	SampleType	Sample	-0.475760724227757	0.245844056610191	18	3	0.0708421341961438	0.291143824877369
X2476f4150bcf6469537a331b70d27965	SampleType	Sample	-0.263693451463633	0.177168426240887	18	2	0.15609565347005	0.291143824877369
f4f0939766427a529c263196b982f710	SampleType	Sample	-0.357542643742986	0.257349682216152	18	2	0.183766960250394	0.291143824877369
X415438d5756e36707b34a1b79cc6a34f	SampleType	Sample	0.249245519626066	0.166101556058122	18	2	0.152943689519437	0.291143824877369
fbe152f23c8b6f21414a0f46bd95d92b	SampleType	Sample	-0.537367383938559	0.381259951412751	18	4	0.177842133326964	0.291143824877369
X1664cae89a69c3de695c2a5c15afacc5	SampleType	Sample	-0.610254314572525	0.348444123533512	18	3	0.099025455962917	0.291143824877369
bd94ed130ab200d8acf1d24d107a196d	SampleType	Sample	-0.766850362851572	0.328695186008232	18	4	0.0330260366071774	0.291143824877369
aa3ad7e3c3883f1961f03f5e29447b7b	SampleType	Sample	-0.50940827930474	0.283218753114316	18	3	0.090966479401705	0.291143824877369
X363054589fb019952b3e3194590f434d	SampleType	Sample	-0.474054458804058	0.246699560073639	18	3	0.0726539971169636	0.291143824877369
X181bb4f21f991c5750037f4ba6487cc7	SampleType	Sample	-0.281961721263548	0.191806568500124	18	2	0.160943362366924	0.291143824877369
