feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1c81758c43c0ca40c7aad4c9d82e3dc9	SampleType	Sample	0.184064632391249	0.430913119300795	17	6	0.67533795323599	0.819522606251874
X94a02b5190bb536fd547d1fee9ccdba9	SampleType	Sample	-0.20541518254826	0.484295418568912	17	4	0.677474747578923	0.821704753810118
X49dd13d9b323fe9e074eefde2bbcd317	SampleType	Sample	-0.0965536368393596	0.228046810436862	17	2	0.678016041141869	0.821950515410248
X503c322982d287ae459c8f2d4d246316	SampleType	Sample	0.120768982941087	0.286756331265469	17	2	0.679614159471291	0.823315519234856
X6e04d0bf5886d26a7e7c95e57647b71e	SampleType	Sample	-0.095683487655992	0.227348738681663	17	2	0.679820478181562	0.823315519234856
c742bd5804b23fe1bae2f04ec30d5c4b	SampleType	Sample	-0.187210108080972	0.446935405475068	17	5	0.681243762108982	0.823442942096349
e2d59cd304f40b1a8a42c6453f74cb17	SampleType	Sample	-0.192236989766463	0.458996187393272	17	3	0.6812828297196	0.823442942096349
X5834af9910429434e8c9c508cfb85157	SampleType	Sample	0.131783793058979	0.314336674452184	17	3	0.680979950134251	0.823442942096349
X2ba67af8399fd2f51ce16752f263851c	SampleType	Sample	0.120192243949953	0.286196231352644	17	2	0.680465059566169	0.823442942096349
X8837586ffddd9338f2c4fe7f542ff123	SampleType	Sample	-0.298268972470669	0.714798314871605	17	7	0.682386715369543	0.824366629269229
X75e049d0d093319fee0b6088d81aaf3d	SampleType	Sample	-0.191780758757484	0.460255547513742	17	3	0.682811703479859	0.824469653903293
X8e319d9b771e7886f5ea522fa3b444ae	SampleType	Sample	0.173260376366874	0.416341661090716	17	17	0.683193712761272	0.824520706549779
X674a4c9375f88394b927fcf0a3b8ad7c	SampleType	Sample	0.118063319817852	0.284130655241223	17	2	0.683641006696659	0.824650458873156
X9e82ed15ea0def7fc2797fddca438b12	SampleType	Sample	-0.193205155153906	0.465833097343956	17	4	0.684194511126192	0.82490813636526
a7f93049424ef4e35da79187bc5de3c0	SampleType	Sample	0.328446340555509	0.797581119650359	17	7	0.6863080953105	0.8258154423989
X683ed5e895196c4c2f6f9d15b9d20d2a	SampleType	Sample	0.191794869251748	0.465590656015344	17	5	0.686210718828323	0.8258154423989
X53b227995a6a99a320f4efd39444e8ff	SampleType	Sample	0.116416442960961	0.282534895079634	17	2	0.686136221703445	0.8258154423989
fc2bcb7cea8478b10765ee0b3a7a9079	SampleType	Sample	-0.0929151045177061	0.225133142366303	17	2	0.685656458653978	0.8258154423989
a88a19c329baf8c273d8741211a68186	SampleType	Sample	-0.373678295319476	0.913229613626823	17	7	0.688188093918012	0.827667246748769
f936cc0095df2ce79b485df5f7fe631a	SampleType	Sample	-0.35795337919178	0.876458689854764	17	7	0.688744341170502	0.827925961377319
a0863c974f365a3be5dc0df1d6569284	SampleType	Sample	0.114074049280235	0.280268447491501	17	2	0.68974420551631	0.828717419202022
X1263b941de1a0c2fb61d10f6b7e273da	SampleType	Sample	-0.313176376045114	0.771912822415116	17	5	0.690680497668014	0.829431750539471
X0077b1c328d7c6d76713c77105393caf	SampleType	Sample	-0.317448580964329	0.784809859026459	17	14	0.691560634599869	0.830077972390644
f94bc1597f513a65a6eb6eee20e9ef63	SampleType	Sample	0.107901134028341	0.267802329195556	17	3	0.692696146478465	0.831029929561658
cc8f106544aa3a06a7f5ae350c8d3d47	SampleType	Sample	-0.307308060559084	0.76596254663547	17	9	0.693926481568051	0.831535747847683
X0b84f4dd505d194c6ab896130bd862be	SampleType	Sample	0.171547181914988	0.427941342464549	17	5	0.694170715341136	0.831535747847683
a1b1b70a3a7772a4826cca570fc9ed63	SampleType	Sample	-0.260353245439683	0.651090207129107	17	6	0.694886650832664	0.831535747847683
X621f8ddee7c51b714a2fefbeb3f5940b	SampleType	Sample	-0.0889669797023936	0.221987766384555	17	2	0.694236913433963	0.831535747847683
X4e361470e81c37b7332058c229f1143c	SampleType	Sample	0.188701456725599	0.472127004678249	17	3	0.695022972543633	0.831535747847683
X497410d6fd55e49412a7aed1f2f9e0b6	SampleType	Sample	-0.0885445021025742	0.221652216597169	17	2	0.695173478526143	0.831535747847683
X89ed587eafc3b94e83432b434e2e898b	SampleType	Sample	-0.352954257313238	0.885121467479618	17	6	0.695686396367462	0.831739351716173
cf19d8069aa53ba775e5e19c9fa65aa5	SampleType	Sample	0.194481607030249	0.488921568475353	17	6	0.696398349357506	0.832080482517746
X2aed2e4339d8dc4bf6d71006b930b902	SampleType	Sample	0.109709463657653	0.276055824286815	17	2	0.696657412639497	0.832080482517746
X117e2ebeb25f17a7989fa76a7863d66d	SampleType	Sample	0.289112901550418	0.732051153828661	17	8	0.698449644897625	0.833753686147534
X1dcf716abc1f94a90854a9d155550633	SampleType	Sample	-0.212599148998039	0.538872272816402	17	4	0.698745363668761	0.833753686147534
X1687d1d71904a59df757dbb0a48c35d9	SampleType	Sample	0.123893877650191	0.315790351944282	17	3	0.700333089765313	0.835237547351555
X2005002db75f1c8dc00b4ee4ba74b9b7	SampleType	Sample	-0.186134665374574	0.476859596291814	17	4	0.701776544179135	0.83613729637838
X4606e5a8b45cd256c0e043c41198e57e	SampleType	Sample	0.0868542382818813	0.222337141720921	17	3	0.701553829485679	0.83613729637838
c4733fa05dc3db3a9cb9752c6f409755	SampleType	Sample	0.18167884935144	0.466779091103455	17	4	0.702584637829571	0.836303908557821
X269689d5610b300e6b875925f70d2e83	SampleType	Sample	-0.0852485617781355	0.219041452261851	17	2	0.702605549876142	0.836303908557821
db30bfa14b0cd36a31d9d1bd5aae464f	SampleType	Sample	0.357535653814116	0.921353968852711	17	15	0.703427281452353	0.836461544382588
X6efcd9846560ff414ec2d5d259c0ec88	SampleType	Sample	0.224332403582416	0.5780346548932	17	4	0.703397965252868	0.836461544382588
X86b30873b5a53654038175bf96772f4d	SampleType	Sample	0.104863894819613	0.271395553222	17	2	0.704635290149973	0.837077752909439
b2a3de8c0af5d09f31f320464ff7db75	SampleType	Sample	-0.0844984963403782	0.218449078626789	17	2	0.704328463046056	0.837077752909439
X7e082f297945c886ab711479d86ae7ef	SampleType	Sample	-0.420235603324978	1.09165569885186	17	12	0.705675986018612	0.837903922733449
dbf6d7757be706cf55237aa9474e6fe2	SampleType	Sample	-0.0832042546223803	0.21742850320398	17	2	0.707329418799003	0.838361165629203
e4900c79f81ac774749962612c701fa9	SampleType	Sample	0.305981326187434	0.798468993417491	17	5	0.706940354759593	0.838361165629203
X5e160fcb069f0ac9410412d37fae88e0	SampleType	Sample	-0.0832112164199928	0.217433987584219	17	2	0.707313180755747	0.838361165629203
d0bf2a78a088be2dc1edade2fb0f3789	SampleType	Sample	-0.0830077319221755	0.2172737101265	17	2	0.707788227595483	0.838361165629203
X552ad056fcd4dde8e80508025745ece6	SampleType	Sample	0.103006166708723	0.269613677595026	17	2	0.707781878707262	0.838361165629203
X0ae14e4ca61b4d8ec1579f833a4afc3a	SampleType	Sample	-0.195500872375682	0.515127513094503	17	4	0.709621283597736	0.839712752458169
X0e5bb3b72148d1f430252f78d3c1f88e	SampleType	Sample	-0.0822843916085518	0.216704364670528	17	2	0.709484132757559	0.839712752458169
ef3b1aa602afb5a04b3d850c82e1607c	SampleType	Sample	-0.242019683127507	0.638588918233239	17	3	0.710005164786902	0.839757570632461
e1fe0d870c76a03daec395104ceae55c	SampleType	Sample	0.194863382256123	0.516591948399448	17	7	0.711301235471027	0.840377178809221
X5c6188171e7915e579f6830c80049438	SampleType	Sample	0.304879163990824	0.80903468620803	17	5	0.711567821365038	0.840377178809221
